Timestamp;Measured energy production (MWh);Installed power (MW)
2022-03-06 23;35.05;3320.78
2022-03-07 00;35.08;3320.78
2022-03-07 01;35.02;3320.78
2022-03-07 02;34.94;3320.78
2022-03-07 03;34.99;3320.78
2022-03-07 04;35.06;3320.78
2022-03-07 05;34.60;3320.78
2022-03-07 06;34.49;3320.78
2022-03-07 07;220.42;3320.78
2022-03-07 08;887.47;3320.78
2022-03-07 09;1626.21;3320.78
2022-03-07 10;2213.48;3320.78
2022-03-07 11;2448.57;3320.78
2022-03-07 12;2150.30;3320.78
2022-03-07 13;1914.25;3320.78
2022-03-07 14;1822.13;3320.78
2022-03-07 15;1557.13;3320.78
2022-03-07 16;861.24;3320.78
2022-03-07 17;298.18;3320.78
2022-03-07 18;39.53;3320.78
2022-03-07 19;13.75;3320.78
2022-03-07 20;13.92;3320.78
2022-03-07 21;14.13;3320.78
2022-03-07 22;14.20;3320.78
2022-03-07 23;13.96;3320.78
2022-03-08 00;13.96;3320.78
2022-03-08 01;14.00;3320.78
2022-03-08 02;13.90;3320.78
2022-03-08 03;14.00;3320.78
2022-03-08 04;14.05;3320.78
2022-03-08 05;0.75;3320.78
2022-03-08 06;0.61;3320.78
2022-03-08 07;91.27;3320.78
2022-03-08 08;589.58;3320.78
2022-03-08 09;1208.32;3320.78
2022-03-08 10;1557.40;3320.78
2022-03-08 11;1965.83;3320.78
2022-03-08 12;2065.04;3320.78
2022-03-08 13;2051.85;3320.78
2022-03-08 14;2117.51;3320.78
2022-03-08 15;1658.06;3320.78
2022-03-08 16;1222.32;3320.78
2022-03-08 17;416.86;3320.78
2022-03-08 18;33.07;3320.78
2022-03-08 19;0.52;3320.78
2022-03-08 20;0.48;3320.78
2022-03-08 21;0.56;3320.78
2022-03-08 22;0.97;3320.78
2022-03-08 23;1.29;3320.78
2022-03-09 00;1.11;3320.78
2022-03-09 01;0.97;3320.78
2022-03-09 02;0.74;3320.78
2022-03-09 03;0.83;3320.78
2022-03-09 04;0.90;3320.78
2022-03-09 05;0.76;3320.78
2022-03-09 06;0.77;3320.78
2022-03-09 07;179.71;3320.78
2022-03-09 08;982.87;3320.78
2022-03-09 09;1612.66;3320.78
2022-03-09 10;2075.72;3320.78
2022-03-09 11;2034.90;3320.78
2022-03-09 12;1864.44;3320.78
2022-03-09 13;1583.53;3320.78
2022-03-09 14;1213.84;3320.78
2022-03-09 15;1072.79;3320.78
2022-03-09 16;673.04;3320.78
2022-03-09 17;482.47;3320.78
2022-03-09 18;30.93;3320.78
2022-03-09 19;3.30;3320.78
2022-03-09 20;3.11;3320.78
2022-03-09 21;3.42;3320.78
2022-03-09 22;2.16;3320.78
2022-03-09 23;1.64;3320.78
2022-03-10 00;1.79;3320.78
2022-03-10 01;1.82;3320.78
2022-03-10 02;1.76;3320.78
2022-03-10 03;1.85;3320.78
2022-03-10 04;1.74;3320.78
2022-03-10 05;1.58;3320.78
2022-03-10 06;1.24;3320.78
2022-03-10 07;184.85;3320.78
2022-03-10 08;1001.03;3320.78
2022-03-10 09;1686.19;3320.78
2022-03-10 10;2093.50;3320.78
2022-03-10 11;2050.60;3320.78
2022-03-10 12;1861.71;3320.78
2022-03-10 13;1937.81;3320.78
2022-03-10 14;2108.56;3320.78
2022-03-10 15;2118.50;3320.78
2022-03-10 16;1678.64;3320.78
2022-03-10 17;634.73;3320.78
2022-03-10 18;55.86;3320.78
2022-03-10 19;3.94;3320.78
2022-03-10 20;3.86;3320.78
2022-03-10 21;1.50;3320.78
2022-03-10 22;1.29;3320.78
2022-03-10 23;1.37;3320.78
2022-03-11 00;1.31;3320.78
2022-03-11 01;1.30;3320.78
2022-03-11 02;1.20;3320.78
2022-03-11 03;1.28;3320.78
2022-03-11 04;1.33;3320.78
2022-03-11 05;1.13;3320.78
2022-03-11 06;0.96;3320.78
2022-03-11 07;20.78;3320.78
2022-03-11 08;124.60;3320.78
2022-03-11 09;253.55;3320.78
2022-03-11 10;558.14;3320.78
2022-03-11 11;995.13;3320.78
2022-03-11 12;1096.29;3320.78
2022-03-11 13;1091.76;3320.78
2022-03-11 14;900.50;3320.78
2022-03-11 15;540.25;3320.78
2022-03-11 16;342.59;3320.78
2022-03-11 17;198.77;3320.78
2022-03-11 18;29.63;3320.78
2022-03-11 19;2.17;3320.78
2022-03-11 20;1.82;3320.78
2022-03-11 21;1.46;3320.78
2022-03-11 22;1.32;3320.78
2022-03-11 23;1.20;3320.78
2022-03-12 00;1.44;3320.78
2022-03-12 01;1.65;3320.78
2022-03-12 02;1.66;3320.78
2022-03-12 03;1.73;3320.78
2022-03-12 04;1.68;3320.78
2022-03-12 05;1.55;3320.78
2022-03-12 06;1.60;3320.78
2022-03-12 07;130.69;3320.78
2022-03-12 08;623.61;3320.78
2022-03-12 09;860.09;3320.78
2022-03-12 10;1362.54;3320.78
2022-03-12 11;1575.04;3320.78
2022-03-12 12;1595.42;3320.78
2022-03-12 13;1212.70;3320.78
2022-03-12 14;656.25;3320.78
2022-03-12 15;379.68;3320.78
2022-03-12 16;271.13;3320.78
2022-03-12 17;131.09;3320.78
2022-03-12 18;20.29;3320.78
2022-03-12 19;13.49;3320.78
2022-03-12 20;13.46;3320.78
2022-03-12 21;13.73;3320.78
2022-03-12 22;13.82;3320.78
2022-03-12 23;3.09;3320.78
2022-03-13 00;1.29;3320.78
2022-03-13 01;1.37;3320.78
2022-03-13 02;1.43;3320.78
2022-03-13 03;1.61;3320.78
2022-03-13 04;1.70;3320.78
2022-03-13 05;1.74;3320.78
2022-03-13 06;1.85;3320.78
2022-03-13 07;246.42;3320.78
2022-03-13 08;1417.81;3320.78
2022-03-13 09;2133.38;3320.78
2022-03-13 10;2436.55;3320.78
2022-03-13 11;2507.22;3320.78
2022-03-13 12;2461.97;3320.78
2022-03-13 13;2502.38;3320.78
2022-03-13 14;2473.33;3320.78
2022-03-13 15;2173.60;3320.78
2022-03-13 16;1279.47;3320.78
2022-03-13 17;515.67;3320.78
2022-03-13 18;55.89;3320.78
2022-03-13 19;1.26;3320.78
2022-03-13 20;1.30;3320.78
2022-03-13 21;1.55;3320.78
2022-03-13 22;1.18;3320.78
2022-03-13 23;1.23;3320.78
2022-03-14 00;1.67;3320.78
2022-03-14 01;1.88;3320.78
2022-03-14 02;1.76;3320.78
2022-03-14 03;1.81;3320.78
2022-03-14 04;1.84;3320.78
2022-03-14 05;1.62;3320.78
2022-03-14 06;1.49;3320.78
2022-03-14 07;18.29;3320.78
2022-03-14 08;123.20;3320.78
2022-03-14 09;246.13;3320.78
2022-03-14 10;362.23;3320.78
2022-03-14 11;419.99;3320.78
2022-03-14 12;524.84;3320.78
2022-03-14 13;495.27;3320.78
2022-03-14 14;552.05;3320.78
2022-03-14 15;520.70;3320.78
2022-03-14 16;498.66;3320.78
2022-03-14 17;419.74;3320.78
2022-03-14 18;67.57;3320.78
2022-03-14 19;4.22;3320.78
2022-03-14 20;0.78;3320.78
2022-03-14 21;0.93;3320.78
2022-03-14 22;1.26;3320.78
2022-03-14 23;1.43;3320.78
2022-03-15 00;1.66;3320.78
2022-03-15 01;1.74;3320.78
2022-03-15 02;1.66;3320.78
2022-03-15 03;1.69;3320.78
2022-03-15 04;1.69;3320.78
2022-03-15 05;1.54;3320.78
2022-03-15 06;1.42;3320.78
2022-03-15 07;76.37;3320.78
2022-03-15 08;315.93;3320.78
2022-03-15 09;455.00;3320.78
2022-03-15 10;613.18;3320.78
2022-03-15 11;766.89;3320.78
2022-03-15 12;844.31;3320.78
2022-03-15 13;778.65;3320.78
2022-03-15 14;654.98;3320.78
2022-03-15 15;390.59;3320.78
2022-03-15 16;259.85;3320.78
2022-03-15 17;170.00;3320.78
2022-03-15 18;25.54;3320.78
2022-03-15 19;0.88;3320.78
2022-03-15 20;0.80;3320.78
2022-03-15 21;1.04;3320.78
2022-03-15 22;1.16;3320.78
2022-03-15 23;1.37;3320.78
2022-03-16 00;1.46;3320.78
2022-03-16 01;1.46;3320.78
2022-03-16 02;1.38;3320.78
2022-03-16 03;1.44;3320.78
2022-03-16 04;1.52;3320.78
2022-03-16 05;1.35;3320.78
2022-03-16 06;1.23;3320.78
2022-03-16 07;14.81;3320.78
2022-03-16 08;95.76;3320.78
2022-03-16 09;165.86;3320.78
2022-03-16 10;231.14;3320.78
2022-03-16 11;298.12;3320.78
2022-03-16 12;351.55;3320.78
2022-03-16 13;355.52;3320.78
2022-03-16 14;290.90;3320.78
2022-03-16 15;178.00;3320.78
2022-03-16 16;104.18;3320.78
2022-03-16 17;48.74;3320.78
2022-03-16 18;4.66;3320.78
2022-03-16 19;0.67;3320.78
2022-03-16 20;0.59;3320.78
2022-03-16 21;0.43;3320.78
2022-03-16 22;0.65;3320.78
2022-03-16 23;0.75;3320.78
2022-03-17 00;0.88;3320.78
2022-03-17 01;1.06;3320.78
2022-03-17 02;1.01;3320.78
2022-03-17 03;1.12;3320.78
2022-03-17 04;1.17;3320.78
2022-03-17 05;1.01;3320.78
2022-03-17 06;0.86;3320.78
2022-03-17 07;38.26;3320.78
2022-03-17 08;166.37;3320.78
2022-03-17 09;324.42;3320.78
2022-03-17 10;567.37;3320.78
2022-03-17 11;879.54;3320.78
2022-03-17 12;1152.17;3320.78
2022-03-17 13;1170.45;3320.78
2022-03-17 14;1017.06;3320.78
2022-03-17 15;713.40;3320.78
2022-03-17 16;477.58;3320.78
2022-03-17 17;243.55;3320.78
2022-03-17 18;32.79;3320.78
2022-03-17 19;1.85;3320.78
2022-03-17 20;1.92;3320.78
2022-03-17 21;1.78;3320.78
2022-03-17 22;2.12;3320.78
2022-03-17 23;2.52;3320.78
2022-03-18 00;2.52;3413.34
2022-03-18 01;2.56;3413.34
2022-03-18 02;2.36;3413.34
2022-03-18 03;2.32;3413.34
2022-03-18 04;2.35;3413.34
2022-03-18 05;2.28;3413.34
2022-03-18 06;2.91;3413.34
2022-03-18 07;169.94;3413.34
2022-03-18 08;547.77;3413.34
2022-03-18 09;988.35;3413.34
2022-03-18 10;1396.30;3413.34
2022-03-18 11;1597.20;3413.34
2022-03-18 12;1652.21;3413.34
2022-03-18 13;1638.65;3413.34
2022-03-18 14;1333.08;3413.34
2022-03-18 15;977.92;3413.34
2022-03-18 16;669.06;3413.34
2022-03-18 17;349.09;3413.34
2022-03-18 18;58.64;3413.34
2022-03-18 19;2.78;3413.34
2022-03-18 20;2.14;3413.34
2022-03-18 21;2.18;3413.34
2022-03-18 22;2.31;3413.34
2022-03-18 23;2.41;3413.34
2022-03-19 00;2.29;3413.34
2022-03-19 01;2.34;3413.34
2022-03-19 02;2.35;3413.34
2022-03-19 03;2.47;3413.34
2022-03-19 04;2.58;3413.34
2022-03-19 05;2.53;3413.34
2022-03-19 06;3.28;3413.34
2022-03-19 07;173.87;3413.34
2022-03-19 08;731.12;3413.34
2022-03-19 09;1622.93;3413.34
2022-03-19 10;2116.60;3413.34
2022-03-19 11;2322.15;3413.34
2022-03-19 12;2138.55;3413.34
2022-03-19 13;1883.12;3413.34
2022-03-19 14;1534.84;3413.34
2022-03-19 15;1237.18;3413.34
2022-03-19 16;707.93;3413.34
2022-03-19 17;308.80;3413.34
2022-03-19 18;34.24;3413.34
2022-03-19 19;2.55;3413.34
2022-03-19 20;2.33;3413.34
2022-03-19 21;2.49;3413.34
2022-03-19 22;2.52;3413.34
2022-03-19 23;2.47;3413.34
2022-03-20 00;2.66;3413.34
2022-03-20 01;2.74;3413.34
2022-03-20 02;2.66;3413.34
2022-03-20 03;2.70;3413.34
2022-03-20 04;2.64;3413.34
2022-03-20 05;2.73;3413.34
2022-03-20 06;4.31;3413.34
2022-03-20 07;182.17;3413.34
2022-03-20 08;751.03;3413.34
2022-03-20 09;1134.48;3413.34
2022-03-20 10;1588.74;3413.34
2022-03-20 11;2072.37;3413.34
2022-03-20 12;1889.79;3413.34
2022-03-20 13;1579.45;3413.34
2022-03-20 14;927.51;3413.34
2022-03-20 15;658.70;3413.34
2022-03-20 16;361.65;3413.34
2022-03-20 17;95.01;3413.34
2022-03-20 18;12.21;3413.34
2022-03-20 19;2.04;3413.34
2022-03-20 20;1.81;3413.34
2022-03-20 21;1.98;3413.34
2022-03-20 22;2.22;3413.34
2022-03-20 23;2.53;3413.34
2022-03-21 00;2.55;3413.34
2022-03-21 01;2.60;3413.34
2022-03-21 02;2.52;3413.34
2022-03-21 03;2.59;3413.34
2022-03-21 04;2.58;3413.34
2022-03-21 05;2.41;3413.34
2022-03-21 06;2.60;3413.34
2022-03-21 07;99.41;3413.34
2022-03-21 08;340.14;3413.34
2022-03-21 09;495.50;3413.34
2022-03-21 10;628.58;3413.34
2022-03-21 11;852.37;3413.34
2022-03-21 12;823.65;3413.34
2022-03-21 13;741.04;3413.34
2022-03-21 14;659.41;3413.34
2022-03-21 15;492.13;3413.34
2022-03-21 16;353.88;3413.34
2022-03-21 17;174.95;3413.34
2022-03-21 18;29.38;3413.34
2022-03-21 19;1.85;3413.34
2022-03-21 20;1.82;3413.34
2022-03-21 21;1.90;3413.34
2022-03-21 22;2.12;3413.34
2022-03-21 23;2.23;3413.34
2022-03-22 00;2.40;3413.34
2022-03-22 01;2.28;3413.34
2022-03-22 02;2.21;3413.34
2022-03-22 03;2.27;3413.34
2022-03-22 04;2.28;3413.34
2022-03-22 05;2.21;3413.34
2022-03-22 06;3.08;3413.34
2022-03-22 07;105.81;3413.34
2022-03-22 08;395.90;3413.34
2022-03-22 09;1100.80;3413.34
2022-03-22 10;1349.75;3413.34
2022-03-22 11;1468.16;3413.34
2022-03-22 12;1783.77;3413.34
2022-03-22 13;1798.70;3413.34
2022-03-22 14;1575.36;3413.34
2022-03-22 15;1280.85;3413.34
2022-03-22 16;923.24;3413.34
2022-03-22 17;529.65;3413.34
2022-03-22 18;61.88;3413.34
2022-03-22 19;2.58;3413.34
2022-03-22 20;2.14;3413.34
2022-03-22 21;2.33;3413.34
2022-03-22 22;2.57;3413.34
2022-03-22 23;2.74;3413.34
2022-03-23 00;2.82;3413.34
2022-03-23 01;2.81;3413.34
2022-03-23 02;2.71;3413.34
2022-03-23 03;2.81;3413.34
2022-03-23 04;2.75;3413.34
2022-03-23 05;2.65;3413.34
2022-03-23 06;2.92;3413.34
2022-03-23 07;66.07;3413.34
2022-03-23 08;245.42;3413.34
2022-03-23 09;435.95;3413.34
2022-03-23 10;574.65;3413.34
2022-03-23 11;754.75;3413.34
2022-03-23 12;777.54;3413.34
2022-03-23 13;855.95;3413.34
2022-03-23 14;924.44;3413.34
2022-03-23 15;730.80;3413.34
2022-03-23 16;476.95;3413.34
2022-03-23 17;179.95;3413.34
2022-03-23 18;39.75;3413.34
2022-03-23 19;3.77;3413.34
2022-03-23 20;2.51;3413.34
2022-03-23 21;2.49;3413.34
2022-03-23 22;2.38;3413.34
2022-03-23 23;2.39;3413.34
2022-03-24 00;2.40;3413.34
2022-03-24 01;2.38;3413.34
2022-03-24 02;2.27;3413.34
2022-03-24 03;2.35;3413.34
2022-03-24 04;2.46;3413.34
2022-03-24 05;2.37;3413.34
2022-03-24 06;2.35;3413.34
2022-03-24 07;62.79;3413.34
2022-03-24 08;202.69;3413.34
2022-03-24 09;460.75;3413.34
2022-03-24 10;926.83;3413.34
2022-03-24 11;1089.48;3413.34
2022-03-24 12;1051.78;3413.34
2022-03-24 13;853.46;3413.34
2022-03-24 14;538.70;3413.34
2022-03-24 15;437.66;3413.34
2022-03-24 16;386.61;3413.34
2022-03-24 17;170.13;3413.34
2022-03-24 18;33.17;3413.34
2022-03-24 19;1.00;3413.34
2022-03-24 20;0.55;3413.34
2022-03-24 21;0.83;3413.34
2022-03-24 22;0.84;3413.34
2022-03-24 23;0.93;3413.34
2022-03-25 00;1.02;3413.34
2022-03-25 01;1.15;3413.34
2022-03-25 02;1.14;3413.34
2022-03-25 03;1.25;3413.34
2022-03-25 04;1.26;3413.34
2022-03-25 05;1.17;3413.34
2022-03-25 06;2.59;3413.34
2022-03-25 07;57.73;3413.34
2022-03-25 08;198.99;3413.34
2022-03-25 09;440.56;3413.34
2022-03-25 10;722.72;3413.34
2022-03-25 11;896.71;3413.34
2022-03-25 12;1013.55;3413.34
2022-03-25 13;895.71;3413.34
2022-03-25 14;545.38;3413.34
2022-03-25 15;378.24;3413.34
2022-03-25 16;292.19;3413.34
2022-03-25 17;150.25;3413.34
2022-03-25 18;19.64;3413.34
2022-03-25 19;0.87;3413.34
2022-03-25 20;0.68;3413.34
2022-03-25 21;0.96;3413.34
2022-03-25 22;1.07;3413.34
2022-03-25 23;0.97;3413.34
2022-03-26 00;1.12;3413.34
2022-03-26 01;1.04;3413.34
2022-03-26 02;0.86;3413.34
2022-03-26 03;1.01;3413.34
2022-03-26 04;0.97;3413.34
2022-03-26 05;0.88;3413.34
2022-03-26 06;9.55;3413.34
2022-03-26 07;309.69;3413.34
2022-03-26 08;1004.38;3413.34
2022-03-26 09;1585.99;3413.34
2022-03-26 10;1934.31;3413.34
2022-03-26 11;1920.77;3413.34
2022-03-26 12;1886.54;3413.34
2022-03-26 13;1812.49;3413.34
2022-03-26 14;1587.01;3413.34
2022-03-26 15;1232.91;3413.34
2022-03-26 16;1070.58;3413.34
2022-03-26 17;559.94;3413.34
2022-03-26 18;236.43;3413.34
2022-03-26 19;166.10;3413.34
2022-03-26 20;166.06;3413.34
2022-03-26 21;27.51;3413.34
2022-03-26 22;1.59;3413.34
2022-03-26 23;1.70;3413.34
2022-03-27 00;1.76;3413.34
2022-03-27 01;1.84;3413.34
2022-03-27 02;1.79;3413.34
2022-03-27 03;1.96;3413.34
2022-03-27 04;2.04;3413.34
2022-03-27 05;2.02;3413.34
2022-03-27 06;16.64;3413.34
2022-03-27 07;449.04;3413.34
2022-03-27 08;1387.64;3413.34
2022-03-27 09;2075.50;3413.34
2022-03-27 10;2268.04;3413.34
2022-03-27 11;2469.48;3413.34
2022-03-27 12;2478.60;3413.34
2022-03-27 13;2425.90;3413.34
2022-03-27 14;2264.23;3413.34
2022-03-27 15;2159.89;3413.34
2022-03-27 16;1736.68;3413.34
2022-03-27 17;848.74;3413.34
2022-03-27 18;128.97;3413.34
2022-03-27 19;1.95;3413.34
2022-03-27 20;1.43;3413.34
2022-03-27 21;1.73;3413.34
2022-03-27 22;1.92;3413.34
2022-03-27 23;2.15;3413.34
2022-03-28 00;2.29;3413.34
2022-03-28 01;2.32;3413.34
2022-03-28 02;2.21;3413.34
2022-03-28 03;2.28;3413.34
2022-03-28 04;2.17;3413.34
2022-03-28 05;2.32;3413.34
2022-03-28 06;8.43;3413.34
2022-03-28 07;301.74;3413.34
2022-03-28 08;1089.70;3413.34
2022-03-28 09;1980.90;3413.34
2022-03-28 10;2299.55;3413.34
2022-03-28 11;2532.47;3413.34
2022-03-28 12;2519.71;3413.34
2022-03-28 13;2165.04;3413.34
2022-03-28 14;1700.80;3413.34
2022-03-28 15;912.77;3413.34
2022-03-28 16;510.44;3413.34
2022-03-28 17;190.60;3413.34
2022-03-28 18;24.92;3413.34
2022-03-28 19;1.48;3413.34
2022-03-28 20;1.49;3413.34
2022-03-28 21;1.61;3413.34
2022-03-28 22;1.81;3413.34
2022-03-28 23;1.96;3413.34
2022-03-29 00;2.04;3413.34
2022-03-29 01;2.05;3413.34
2022-03-29 02;1.98;3413.34
2022-03-29 03;2.01;3413.34
2022-03-29 04;1.90;3413.34
2022-03-29 05;1.70;3413.34
2022-03-29 06;5.53;3413.34
2022-03-29 07;187.80;3413.34
2022-03-29 08;390.66;3413.34
2022-03-29 09;551.59;3413.34
2022-03-29 10;676.04;3413.34
2022-03-29 11;776.41;3413.34
2022-03-29 12;940.28;3413.34
2022-03-29 13;1211.68;3413.34
2022-03-29 14;1218.13;3413.34
2022-03-29 15;1278.64;3413.34
2022-03-29 16;1263.77;3413.34
2022-03-29 17;801.67;3413.34
2022-03-29 18;145.07;3413.34
2022-03-29 19;0.64;3413.34
2022-03-29 20;0.68;3413.34
2022-03-29 21;0.78;3413.34
2022-03-29 22;0.79;3413.34
2022-03-29 23;0.89;3413.34
2022-03-30 00;0.90;3413.34
2022-03-30 01;0.94;3413.34
2022-03-30 02;0.79;3413.34
2022-03-30 03;0.94;3413.34
2022-03-30 04;0.91;3413.34
2022-03-30 05;0.90;3413.34
2022-03-30 06;7.68;3413.34
2022-03-30 07;333.13;3413.34
2022-03-30 08;1131.07;3413.34
2022-03-30 09;1840.76;3413.34
2022-03-30 10;2145.26;3413.34
2022-03-30 11;2235.63;3413.34
2022-03-30 12;2257.12;3413.34
2022-03-30 13;2233.81;3413.34
2022-03-30 14;2226.03;3413.34
2022-03-30 15;2282.86;3413.34
2022-03-30 16;1953.65;3413.34
2022-03-30 17;1076.88;3413.34
2022-03-30 18;219.85;3413.34
2022-03-30 19;1.35;3413.34
2022-03-30 20;1.01;3413.34
2022-03-30 21;1.11;3413.34
2022-03-30 22;1.15;3413.34
2022-03-30 23;1.07;3413.34
2022-03-31 00;1.16;3413.34
2022-03-31 01;1.21;3413.34
2022-03-31 02;1.05;3413.34
2022-03-31 03;1.15;3413.34
2022-03-31 04;1.09;3413.34
2022-03-31 05;1.09;3413.34
2022-03-31 06;20.67;3413.34
2022-03-31 07;602.76;3413.34
2022-03-31 08;1587.47;3413.34
2022-03-31 09;2399.49;3413.34
2022-03-31 10;2499.06;3413.34
2022-03-31 11;2176.10;3413.34
2022-03-31 12;2022.46;3413.34
2022-03-31 13;1869.62;3413.34
2022-03-31 14;1808.99;3413.34
2022-03-31 15;1698.66;3413.34
2022-03-31 16;1285.92;3413.34
2022-03-31 17;805.73;3413.34
2022-03-31 18;204.76;3413.34
2022-03-31 19;53.02;3413.34
2022-03-31 20;39.63;3413.34
2022-03-31 21;1.07;3413.34
2022-03-31 22;1.31;3413.34
2022-03-31 23;1.43;3413.34
2022-04-01 00;1.41;3413.34
2022-04-01 01;1.44;3413.34
2022-04-01 02;1.32;3413.34
2022-04-01 03;1.30;3413.34
2022-04-01 04;1.26;3413.34
2022-04-01 05;1.18;3413.34
2022-04-01 06;36.94;3413.34
2022-04-01 07;736.52;3413.34
2022-04-01 08;1938.56;3413.34
2022-04-01 09;2353.48;3413.34
2022-04-01 10;2432.42;3413.34
2022-04-01 11;2472.62;3413.34
2022-04-01 12;2478.26;3413.34
2022-04-01 13;2599.04;3413.34
2022-04-01 14;2684.29;3413.34
2022-04-01 15;2615.48;3413.34
2022-04-01 16;2389.35;3413.34
2022-04-01 17;1425.32;3413.34
2022-04-01 18;292.01;3413.34
2022-04-01 19;1.14;3413.34
2022-04-01 20;0.72;3413.34
2022-04-01 21;0.76;3413.34
2022-04-01 22;0.89;3413.34
2022-04-01 23;0.94;3413.34
2022-04-02 00;1.00;3413.34
2022-04-02 01;1.05;3413.34
2022-04-02 02;0.97;3413.34
2022-04-02 03;1.09;3413.34
2022-04-02 04;1.11;3413.34
2022-04-02 05;1.03;3413.34
2022-04-02 06;74.69;3413.34
2022-04-02 07;1111.97;3413.34
2022-04-02 08;2427.65;3413.34
2022-04-02 09;2889.59;3413.34
2022-04-02 10;3067.21;3413.34
2022-04-02 11;3086.19;3413.34
2022-04-02 12;3066.07;3413.34
2022-04-02 13;3055.74;3413.34
2022-04-02 14;3041.42;3413.34
2022-04-02 15;2936.49;3413.34
2022-04-02 16;2601.32;3413.34
2022-04-02 17;1608.03;3413.34
2022-04-02 18;309.22;3413.34
2022-04-02 19;2.92;3413.34
2022-04-02 20;1.63;3413.34
2022-04-02 21;0.84;3413.34
2022-04-02 22;0.93;3413.34
2022-04-02 23;0.95;3413.34
2022-04-03 00;0.97;3413.34
2022-04-03 01;1.07;3413.34
2022-04-03 02;1.03;3413.34
2022-04-03 03;1.07;3413.34
2022-04-03 04;1.10;3413.34
2022-04-03 05;1.34;3413.34
2022-04-03 06;80.02;3413.34
2022-04-03 07;1056.53;3413.34
2022-04-03 08;2216.34;3413.34
2022-04-03 09;2609.21;3413.34
2022-04-03 10;2706.10;3413.34
2022-04-03 11;2709.95;3413.34
2022-04-03 12;2668.74;3413.34
2022-04-03 13;2583.40;3413.34
2022-04-03 14;2509.00;3413.34
2022-04-03 15;2340.51;3413.34
2022-04-03 16;2014.36;3413.34
2022-04-03 17;1213.90;3413.34
2022-04-03 18;262.13;3413.34
2022-04-03 19;2.93;3413.34
2022-04-03 20;0.98;3413.34
2022-04-03 21;1.03;3413.34
2022-04-03 22;1.17;3413.34
2022-04-03 23;1.33;3413.34
2022-04-04 00;1.41;3413.34
2022-04-04 01;1.41;3413.34
2022-04-04 02;1.25;3413.34
2022-04-04 03;1.15;3413.34
2022-04-04 04;1.10;3413.34
2022-04-04 05;1.86;3413.34
2022-04-04 06;52.16;3413.34
2022-04-04 07;635.93;3413.34
2022-04-04 08;1782.38;3413.34
2022-04-04 09;1963.89;3413.34
2022-04-04 10;2384.78;3413.34
2022-04-04 11;2415.02;3413.34
2022-04-04 12;2144.99;3413.34
2022-04-04 13;1554.15;3413.34
2022-04-04 14;1336.96;3413.34
2022-04-04 15;916.05;3413.34
2022-04-04 16;642.05;3413.34
2022-04-04 17;337.75;3413.34
2022-04-04 18;87.12;3413.34
2022-04-04 19;0.93;3413.34
2022-04-04 20;0.66;3413.34
2022-04-04 21;0.89;3413.34
2022-04-04 22;1.03;3413.34
2022-04-04 23;0.97;3413.34
2022-04-05 00;0.91;3413.34
2022-04-05 01;0.93;3413.34
2022-04-05 02;0.86;3413.34
2022-04-05 03;0.90;3413.34
2022-04-05 04;0.84;3413.34
2022-04-05 05;0.68;3413.34
2022-04-05 06;4.84;3413.34
2022-04-05 07;89.68;3413.34
2022-04-05 08;275.35;3413.34
2022-04-05 09;456.45;3413.34
2022-04-05 10;584.18;3413.34
2022-04-05 11;784.70;3413.34
2022-04-05 12;1036.66;3413.34
2022-04-05 13;1079.56;3413.34
2022-04-05 14;952.69;3413.34
2022-04-05 15;697.73;3413.34
2022-04-05 16;577.51;3413.34
2022-04-05 17;354.14;3413.34
2022-04-05 18;69.07;3413.34
2022-04-05 19;1.19;3413.34
2022-04-05 20;0.90;3413.34
2022-04-05 21;0.95;3413.34
2022-04-05 22;0.97;3413.34
2022-04-05 23;0.96;3413.34
2022-04-06 00;1.01;3413.34
2022-04-06 01;1.03;3413.34
2022-04-06 02;0.97;3413.34
2022-04-06 03;0.91;3413.34
2022-04-06 04;0.89;3413.34
2022-04-06 05;1.02;3413.34
2022-04-06 06;59.98;3413.34
2022-04-06 07;859.77;3413.34
2022-04-06 08;2105.43;3413.34
2022-04-06 09;2617.50;3413.34
2022-04-06 10;2827.48;3413.34
2022-04-06 11;2972.23;3413.34
2022-04-06 12;3018.80;3413.34
2022-04-06 13;3007.17;3413.34
2022-04-06 14;2979.16;3413.34
2022-04-06 15;2863.26;3413.34
2022-04-06 16;2575.91;3413.34
2022-04-06 17;1636.51;3413.34
2022-04-06 18;354.52;3413.34
2022-04-06 19;2.22;3413.34
2022-04-06 20;0.92;3413.34
2022-04-06 21;1.08;3413.34
2022-04-06 22;1.16;3413.34
2022-04-06 23;1.22;3413.34
2022-04-07 00;1.28;3413.34
2022-04-07 01;1.29;3413.34
2022-04-07 02;1.02;3413.34
2022-04-07 03;0.88;3413.34
2022-04-07 04;0.85;3413.34
2022-04-07 05;0.90;3413.34
2022-04-07 06;73.26;3413.34
2022-04-07 07;846.98;3413.34
2022-04-07 08;1634.27;3413.34
2022-04-07 09;1821.27;3413.34
2022-04-07 10;2288.78;3413.34
2022-04-07 11;2778.38;3413.34
2022-04-07 12;3034.93;3413.34
2022-04-07 13;3056.80;3413.34
2022-04-07 14;3049.86;3413.34
2022-04-07 15;2939.39;3413.34
2022-04-07 16;2639.38;3413.34
2022-04-07 17;1707.75;3413.34
2022-04-07 18;385.19;3413.34
2022-04-07 19;2.37;3413.34
2022-04-07 20;0.67;3413.34
