Timestamp;Measured energy production (MWh);Installed power (MW)
2022-05-07 10;789.22;6434.25
2022-05-07 11;870.53;6434.25
2022-05-07 12;1332.76;6434.25
2022-05-07 13;1509.02;6434.25
2022-05-07 14;1300.81;6434.25
2022-05-07 15;1184.88;6434.25
2022-05-07 16;1128.98;6434.25
2022-05-07 17;1036.47;6434.25
2022-05-07 18;1040.55;6434.25
2022-05-07 19;1108.58;6434.25
2022-05-07 20;1238.08;6434.25
2022-05-07 21;1346.78;6434.25
2022-05-07 22;1505.82;6434.25
2022-05-07 23;1681.69;6434.25
2022-05-08 00;1774.8;6434.25
2022-05-08 01;1692.37;6434.25
2022-05-08 02;1509.58;6434.25
2022-05-08 03;1396.76;6434.25
2022-05-08 04;1353.43;6434.25
2022-05-08 05;1328.03;6434.25
2022-05-08 06;1249.05;6434.25
2022-05-08 07;1096.81;6434.25
2022-05-08 08;901.58;6434.25
2022-05-08 09;752.68;6434.25
2022-05-08 10;476.43;6434.25
2022-05-08 11;429.51;6434.25
2022-05-08 12;462.61;6434.25
2022-05-08 13;516.08;6434.25
2022-05-08 14;553.16;6434.25
2022-05-08 15;545.71;6434.25
2022-05-08 16;504.62;6434.25
2022-05-08 17;502.02;6434.25
2022-05-08 18;534.73;6434.25
2022-05-08 19;621.06;6434.25
2022-05-08 20;734.19;6434.25
2022-05-08 21;842.21;6434.25
2022-05-08 22;1120.02;6434.25
2022-05-08 23;1458.31;6434.25
2022-05-09 00;1529.76;6434.25
2022-05-09 01;1350.31;6434.25
2022-05-09 02;1199.66;6434.25
2022-05-09 03;1034.53;6434.25
2022-05-09 04;801.98;6434.25
2022-05-09 05;674.22;6434.25
2022-05-09 06;605.1;6434.25
2022-05-09 07;518.83;6434.25
2022-05-09 08;422.61;6434.25
2022-05-09 09;284.54;6434.25
2022-05-09 10;123.61;6383.85
2022-05-09 11;70.37;6383.85
2022-05-09 12;49.91;6383.85
2022-05-09 13;53.47;6383.85
2022-05-09 14;77.14;6383.85
2022-05-09 15;117.2;6383.85
2022-05-09 16;161.7;6383.85
2022-05-09 17;180.38;6383.85
2022-05-09 18;215.06;6383.85
2022-05-09 19;258.07;6383.85
2022-05-09 20;288.37;6383.85
2022-05-09 21;364.85;6383.85
2022-05-09 22;575.14;6383.85
2022-05-09 23;715.14;6383.85
2022-05-10 00;693.18;6383.85
2022-05-10 01;601.82;6383.85
2022-05-10 02;585.63;6383.85
2022-05-10 03;539.2;6383.85
2022-05-10 04;588.56;6383.85
2022-05-10 05;624.38;6383.85
2022-05-10 06;520.3;6383.85
2022-05-10 07;410.12;6383.85
2022-05-10 08;324.47;6383.85
2022-05-10 09;260.48;6383.85
2022-05-10 10;142.54;6383.85
2022-05-10 11;90.31;6383.85
2022-05-10 12;70.54;6383.85
2022-05-10 13;55.37;6383.85
2022-05-10 14;154.63;6383.85
2022-05-10 15;350.41;6383.85
2022-05-10 16;479.5;6383.85
2022-05-10 17;512.32;6383.85
2022-05-10 18;551.44;6383.85
2022-05-10 19;571.35;6383.85
2022-05-10 20;540.41;6383.85
2022-05-10 21;512.82;6383.85
2022-05-10 22;573.24;6383.85
2022-05-10 23;715.27;6383.85
2022-05-11 00;911.75;6383.85
2022-05-11 01;1250.32;6383.85
2022-05-11 02;1371.03;6383.85
2022-05-11 03;1336.8;6383.85
2022-05-11 04;1131.6;6383.85
2022-05-11 05;1044.81;6383.85
2022-05-11 06;886.15;6383.85
2022-05-11 07;764.65;6383.85
2022-05-11 08;794.57;6383.85
2022-05-11 09;723.39;6383.85
2022-05-11 10;531.26;6383.85
2022-05-11 11;422.67;6383.85
2022-05-11 12;526.09;6383.85
2022-05-11 13;760.9;6383.85
2022-05-11 14;1177.86;6383.85
2022-05-11 15;1496.66;6383.85
2022-05-11 16;1498.3;6383.85
2022-05-11 17;1328.06;6383.85
2022-05-11 18;1183.47;6383.85
2022-05-11 19;990.99;6383.85
2022-05-11 20;884.42;6383.85
2022-05-11 21;851.42;6383.85
2022-05-11 22;802.78;6383.85
2022-05-11 23;680.93;6383.85
2022-05-12 00;784.08;6383.85
2022-05-12 01;805.12;6383.85
2022-05-12 02;811.47;6383.85
2022-05-12 03;812.74;6383.85
2022-05-12 04;771.19;6383.85
2022-05-12 05;787.25;6383.85
2022-05-12 06;720.77;6383.85
2022-05-12 07;707.65;6383.85
2022-05-12 08;677.55;6383.85
2022-05-12 09;607.13;6383.85
2022-05-12 10;481.52;6383.85
2022-05-12 11;371.79;6383.85
2022-05-12 12;249.97;6383.85
2022-05-12 13;255.73;6383.85
2022-05-12 14;218.24;6383.85
2022-05-12 15;255.62;6383.85
2022-05-12 16;349.06;6383.85
2022-05-12 17;430.14;6383.85
2022-05-12 18;506.73;6383.85
2022-05-12 19;576.78;6383.85
2022-05-12 20;548.61;6383.85
2022-05-12 21;507.41;6383.85
2022-05-12 22;553.5;6383.85
2022-05-12 23;872.68;6383.85
2022-05-13 00;884.65;6383.85
2022-05-13 01;695.87;6383.85
2022-05-13 02;667.46;6383.85
2022-05-13 03;474.39;6383.85
2022-05-13 04;311.38;6383.85
2022-05-13 05;214.04;6383.85
2022-05-13 06;160.11;6383.85
2022-05-13 07;125.59;6383.85
2022-05-13 08;115.39;6383.85
2022-05-13 09;102.38;6383.85
2022-05-13 10;48.81;6383.85
2022-05-13 11;30.92;6383.85
2022-05-13 12;18.13;6383.85
2022-05-13 13;25.72;6383.85
2022-05-13 14;77.92;6383.85
2022-05-13 15;188.38;6383.85
2022-05-13 16;243.93;6383.85
2022-05-13 17;248.92;6434.25
2022-05-13 18;277.42;6434.25
2022-05-13 19;276.75;6434.25
2022-05-13 20;216.65;6434.25
2022-05-13 21;158.81;6434.25
2022-05-13 22;155.2;6434.25
2022-05-13 23;181.24;6434.25
2022-05-14 00;322.76;6434.25
2022-05-14 01;441.98;6434.25
2022-05-14 02;494.36;6434.25
2022-05-14 03;583.26;6434.25
2022-05-14 04;579.53;6434.25
2022-05-14 05;530;6434.25
2022-05-14 06;484.58;6434.25
2022-05-14 07;371.95;6434.25
2022-05-14 08;451.98;6434.25
2022-05-14 09;590.68;6434.25
2022-05-14 10;515.6;6434.25
2022-05-14 11;567.03;6434.25
2022-05-14 12;638.39;6434.25
2022-05-14 13;1113.18;6434.25
2022-05-14 14;1237.41;6434.25
2022-05-14 15;1605.72;6434.25
2022-05-14 16;1174.7;6434.25
2022-05-14 17;946.42;6434.25
2022-05-14 18;745.28;6434.25
2022-05-14 19;720.63;6434.25
2022-05-14 20;696.68;6434.25
2022-05-14 21;1270.53;6434.25
2022-05-14 22;1549.89;6434.25
2022-05-14 23;1535.14;6434.25
2022-05-15 00;1824.27;6434.25
2022-05-15 01;1775.09;6434.25
2022-05-15 02;1654.39;6434.25
2022-05-15 03;1760.54;6434.25
2022-05-15 04;1893.91;6434.25
2022-05-15 05;1934.39;6434.25
2022-05-15 06;1933.97;6434.25
2022-05-15 07;2197.4;6434.25
2022-05-15 08;2492.78;6434.25
2022-05-15 09;2519.35;6434.25
2022-05-15 10;2458.34;6434.25
2022-05-15 11;3142.93;6434.25
2022-05-15 12;3624.98;6434.25
2022-05-15 13;3801.58;6434.25
2022-05-15 14;3867.43;6434.25
2022-05-15 15;3777.28;6434.25
2022-05-15 16;3406.3;6434.25
2022-05-15 17;3242.9;6434.25
2022-05-15 18;3636.23;6434.25
2022-05-15 19;3598.21;6434.25
2022-05-15 20;3123.82;6434.25
2022-05-15 21;2506.03;6434.25
2022-05-15 22;1840.08;6434.25
2022-05-15 23;1493.28;6434.25
2022-05-16 00;1405.98;6434.25
2022-05-16 01;1289.56;6434.25
2022-05-16 02;1152.62;6434.25
2022-05-16 03;1240.03;6434.25
2022-05-16 04;1278.41;6434.25
2022-05-16 05;1266.32;6434.25
2022-05-16 06;1243.75;6434.25
2022-05-16 07;1084.75;6434.25
2022-05-16 08;871.76;6434.25
2022-05-16 09;668.74;6434.25
2022-05-16 10;527.55;6434.25
2022-05-16 11;589.06;6434.25
2022-05-16 12;825.56;6434.25
2022-05-16 13;926.24;6434.25
2022-05-16 14;1078.38;6434.25
2022-05-16 15;1284.55;6434.25
2022-05-16 16;1517.38;6434.25
2022-05-16 17;1704.21;6434.25
2022-05-16 18;1867.53;6434.25
2022-05-16 19;1941.76;6434.25
2022-05-16 20;1989.38;6434.25
2022-05-16 21;1920.45;6434.25
2022-05-16 22;1738.22;6434.25
2022-05-16 23;1865.12;6434.25
2022-05-17 00;1881.67;6434.25
2022-05-17 01;1701.06;6434.25
2022-05-17 02;1453.04;6434.25
2022-05-17 03;1188.47;6434.25
2022-05-17 04;991.35;6434.25
2022-05-17 05;838.86;6434.25
2022-05-17 06;786.09;6434.25
2022-05-17 07;754.24;6434.25
2022-05-17 08;773.29;6434.25
2022-05-17 09;697.05;6434.25
2022-05-17 10;699.31;6434.25
2022-05-17 11;1077.4;6434.25
2022-05-17 12;1868.82;6434.25
2022-05-17 13;1979.9;6434.25
2022-05-17 14;2019.9;6434.25
2022-05-17 15;2059.45;6434.25
2022-05-17 16;1908.81;6434.25
2022-05-17 17;1849.89;6434.25
2022-05-17 18;1515.35;6434.25
2022-05-17 19;1170.48;6434.25
2022-05-17 20;765.98;6434.25
2022-05-17 21;458.13;6434.25
2022-05-17 22;305.53;6434.25
2022-05-17 23;199.61;6434.25
2022-05-18 00;165.71;6434.25
2022-05-18 01;157.64;6434.25
2022-05-18 02;163.11;6434.25
2022-05-18 03;237.45;6434.25
2022-05-18 04;344.12;6434.25
2022-05-18 05;439.39;6434.25
2022-05-18 06;582.59;6434.25
2022-05-18 07;668.09;6434.25
2022-05-18 08;810.86;6434.25
2022-05-18 09;856.71;6434.25
2022-05-18 10;731.03;6434.25
2022-05-18 11;843.29;6434.25
2022-05-18 12;1352.62;6434.25
2022-05-18 13;1695.2;6434.25
2022-05-18 14;2069.19;6434.25
2022-05-18 15;2181.47;6434.25
2022-05-18 16;1916.23;6434.25
2022-05-18 17;1416.65;6434.25
2022-05-18 18;1100.44;6434.25
2022-05-18 19;919.34;6434.25
2022-05-18 20;769.36;6434.25
2022-05-18 21;448.85;6434.25
2022-05-18 22;347.63;6434.25
2022-05-18 23;341.83;6434.25
2022-05-19 00;287.55;6434.25
2022-05-19 01;389.01;6434.25
2022-05-19 02;702.24;6434.25
2022-05-19 03;825.95;6434.25
2022-05-19 04;828.07;6434.25
2022-05-19 05;717.52;6434.25
2022-05-19 06;640.55;6434.25
2022-05-19 07;696.27;6434.25
2022-05-19 08;816.91;6434.25
2022-05-19 09;859.46;6434.25
2022-05-19 10;769.35;6434.25
2022-05-19 11;794.14;6434.25
2022-05-19 12;835.02;6434.25
2022-05-19 13;968.88;6434.25
2022-05-19 14;1324.59;6434.25
2022-05-19 15;1651.68;6434.25
2022-05-19 16;1613.65;6434.25
2022-05-19 17;1611.16;6434.25
2022-05-19 18;1662.1;6434.25
2022-05-19 19;1438.09;6078.38
2022-05-19 20;952.02;6049.67
2022-05-19 21;793.8;6049.26
2022-05-19 22;825.1;6434.25
2022-05-19 23;948.09;6434.25
2022-05-20 00;1025.13;6434.25
2022-05-20 01;998.86;6434.25
2022-05-20 02;1008.15;6434.25
2022-05-20 03;1056.92;6434.25
2022-05-20 04;1180.56;6434.25
2022-05-20 05;1460.51;6434.25
2022-05-20 06;1627.7;6434.25
2022-05-20 07;1727.38;6434.25
2022-05-20 08;1590.74;6434.25
2022-05-20 09;1509.87;6434.25
2022-05-20 10;1193.36;6434.25
2022-05-20 11;870.2;6434.25
2022-05-20 12;784.09;6434.25
2022-05-20 13;721.02;6434.25
2022-05-20 14;580.88;6434.25
2022-05-20 15;413.14;6434.25
2022-05-20 16;355.29;6434.25
2022-05-20 17;346.77;6434.25
2022-05-20 18;400.26;6434.25
2022-05-20 19;509.3;6434.25
2022-05-20 20;678.14;6434.25
2022-05-20 21;819.47;6434.25
2022-05-20 22;1114.56;6434.25
2022-05-20 23;1248.68;6434.25
2022-05-21 00;1243.39;6434.25
2022-05-21 01;1302.99;6434.25
2022-05-21 02;1506.7;6434.25
2022-05-21 03;1616.53;6434.25
2022-05-21 04;1640.58;6434.25
2022-05-21 05;1724.28;6434.25
2022-05-21 06;1684.61;6434.25
2022-05-21 07;1547.36;6434.25
2022-05-21 08;1432.19;6434.25
2022-05-21 09;1496.5;6434.25
2022-05-21 10;1201.69;6434.25
2022-05-21 11;923.02;6434.25
2022-05-21 12;586.1;6434.25
2022-05-21 13;418.41;6434.25
2022-05-21 14;372.15;6434.25
2022-05-21 15;396.68;6434.25
2022-05-21 16;336.91;6434.25
2022-05-21 17;256.86;6434.25
2022-05-21 18;297.44;6434.25
2022-05-21 19;277.13;6434.25
2022-05-21 20;385.42;6434.25
2022-05-21 21;629.4;6434.25
2022-05-21 22;1196.72;6434.25
2022-05-21 23;1924.02;6434.25
2022-05-22 00;2184.07;6434.25
2022-05-22 01;2124.22;6434.25
2022-05-22 02;2456.69;6434.25
2022-05-22 03;2229.61;6434.25
2022-05-22 04;1698.92;6434.25
2022-05-22 05;1513.92;6434.25
2022-05-22 06;1314.79;6434.25
2022-05-22 07;1249.79;6434.25
2022-05-22 08;1265.89;6434.25
2022-05-22 09;1201.69;6434.25
2022-05-22 10;1181.27;6434.25
2022-05-22 11;1395.79;6434.25
2022-05-22 12;1770.28;6434.25
2022-05-22 13;2138.98;6434.25
2022-05-22 14;2743.87;6434.25
2022-05-22 15;3008.54;6434.25
2022-05-22 16;3340.57;6434.25
2022-05-22 17;3489.93;6434.25
2022-05-22 18;3622.78;6434.25
2022-05-22 19;3840.49;6434.25
2022-05-22 20;3527.12;6434.25
2022-05-22 21;3002.43;6434.25
2022-05-22 22;2429.28;6434.25
2022-05-22 23;1817.92;6434.25
2022-05-23 00;1548.12;6434.25
2022-05-23 01;1408.8;6434.25
2022-05-23 02;1199.14;6434.25
2022-05-23 03;995.45;6434.25
2022-05-23 04;957.44;6031.95
2022-05-23 05;938.77;6013.02
2022-05-23 06;1013.45;6029.1
2022-05-23 07;980.89;6434.25
2022-05-23 08;850.92;6434.25
2022-05-23 09;821.06;6434.25
2022-05-23 10;876.3;6434.25
2022-05-23 11;933.84;6434.25
2022-05-23 12;1076.38;6434.25
2022-05-23 13;1173.13;6434.25
2022-05-23 14;1475.16;6434.25
2022-05-23 15;1838.51;6434.25
2022-05-23 16;2114.86;6434.25
2022-05-23 17;2017.56;6434.25
2022-05-23 18;2071.86;6434.25
2022-05-23 19;2279.28;6434.25
2022-05-23 20;2491.85;6434.25
2022-05-23 21;2194.29;6434.25
2022-05-23 22;2133.47;6111.39
2022-05-23 23;2169.05;6068.14
2022-05-24 00;2138.81;6094.21
2022-05-24 01;2233.29;6137.48
2022-05-24 02;2029.24;6072.51
2022-05-24 03;1910.85;6057.96
2022-05-24 04;1656.44;6051.59
2022-05-24 05;1209.96;6040.17
2022-05-24 06;1061.98;6049.73
2022-05-24 07;1077.64;6434.25
2022-05-24 08;994.92;6434.25
2022-05-24 09;926.9;6434.25
2022-05-24 10;1041.15;6434.25
2022-05-24 11;966.81;6434.25
2022-05-24 12;797.81;6434.25
2022-05-24 13;775.32;6434.25
2022-05-24 14;925.25;6434.25
2022-05-24 15;1120.53;6434.25
2022-05-24 16;1139.01;6434.25
2022-05-24 17;1387.31;6434.25
2022-05-24 18;1840.56;6434.25
2022-05-24 19;1683.87;6434.25
2022-05-24 20;1767.46;6434.25
2022-05-24 21;1960.99;6434.25
2022-05-24 22;1852.02;6434.25
2022-05-24 23;1678.21;6434.25
2022-05-25 00;1708.38;6434.25
2022-05-25 01;1622.65;6113.83
2022-05-25 02;1349;6083.9
2022-05-25 03;1273.85;6081.35
2022-05-25 04;1231.11;6079.47
2022-05-25 05;1258.43;6083.87
2022-05-25 06;1262.65;6083.13
2022-05-25 07;1197.47;6082.6
2022-05-25 08;957.74;6099.4
2022-05-25 09;922.66;6136.09
2022-05-25 10;1013.13;6134.26
2022-05-25 11;1309.82;6133.37
2022-05-25 12;1597.92;6186.22
2022-05-25 13;1793.79;6219.67
2022-05-25 14;1995.35;6219.45
2022-05-25 15;2109.63;6240.3
2022-05-25 16;2185.5;6247.84
2022-05-25 17;2290.21;6243.25
2022-05-25 18;2309.43;6216.68
2022-05-25 19;2300.65;6212.51
2022-05-25 20;2511.98;6193.67
2022-05-25 21;2841.62;6223.39
2022-05-25 22;2688.57;6206.91
2022-05-25 23;2594.71;6118.19
2022-05-26 00;2437.23;6083.47
2022-05-26 01;2241.69;6058.68
2022-05-26 02;1978.92;6071.23
2022-05-26 03;1893.2;6063.42
2022-05-26 04;1886.22;6062.93
2022-05-26 05;2005.91;6059.46
2022-05-26 06;2017.94;6066.66
2022-05-26 07;2060.96;6072.68
2022-05-26 08;2029.31;6078.55
2022-05-26 09;1915.06;6094.93
2022-05-26 10;1705.08;6083.09
2022-05-26 11;1764.77;6077.92
2022-05-26 12;1797.19;6127.42
2022-05-26 13;2006.89;6156.92
2022-05-26 14;2202.81;6161.95
2022-05-26 15;2254.76;6166.42
2022-05-26 16;2427.87;6191.69
2022-05-26 17;2707.67;6434.25
2022-05-26 18;2917.22;6434.25
2022-05-26 19;2789.6;6434.25
2022-05-26 20;2924.75;6434.25
2022-05-26 21;2742.62;6434.25
2022-05-26 22;2444.5;6165.44
2022-05-26 23;2358.79;6137.17
2022-05-27 00;2277.26;6124.38
2022-05-27 01;2061.34;6027.91
2022-05-27 02;2136.45;6042.6
2022-05-27 03;1990.79;6026.2
2022-05-27 04;1900.22;6029.25
2022-05-27 05;1957.3;6026.2
2022-05-27 06;1978.51;6061.22
2022-05-27 07;1958.94;6049.72
2022-05-27 08;2053.39;6052.47
2022-05-27 09;1940.9;6108.38
2022-05-27 10;1735.6;6106.58
2022-05-27 11;1756.79;6434.25
2022-05-27 12;1928.53;6434.25
2022-05-27 13;2137.52;6434.25
2022-05-27 14;2239.97;6434.25
2022-05-27 15;2333.7;6434.25
2022-05-27 16;2319.92;6434.25
2022-05-27 17;2302.45;6434.25
2022-05-27 18;2377.95;6434.25
2022-05-27 19;2408.6;6434.25
2022-05-27 20;2466.5;6434.25
2022-05-27 21;2406.29;6090.64
2022-05-27 22;2506.17;6092.59
2022-05-27 23;2685.01;6066.72
2022-05-28 00;2679;6026.1
2022-05-28 01;2681.08;6434.25
2022-05-28 02;2541.25;6434.25
2022-05-28 03;2328.01;6434.25
2022-05-28 04;2096.64;6434.25
2022-05-28 05;1905.52;6434.25
2022-05-28 06;1616.48;6434.25
2022-05-28 07;1457.1;6434.25
2022-05-28 08;1329.09;6434.25
2022-05-28 09;1051.51;6434.25
2022-05-28 10;727.52;6434.25
2022-05-28 11;539.71;6434.25
2022-05-28 12;473.75;6434.25
2022-05-28 13;446.42;6434.25
2022-05-28 14;479;6434.25
2022-05-28 15;516.74;6434.25
2022-05-28 16;552.9;6434.25
2022-05-28 17;586.69;6434.25
2022-05-28 18;638.44;6434.25
2022-05-28 19;649.7;6434.25
2022-05-28 20;891.08;6434.25
2022-05-28 21;1291.89;6434.25
2022-05-28 22;1752.24;6434.25
2022-05-28 23;2064.66;6434.25
2022-05-29 00;1972.89;6434.25
2022-05-29 01;1653.54;6043.96
2022-05-29 02;1777.85;6053.77
2022-05-29 03;1893.37;6055.6
2022-05-29 04;1846.98;6165.83
2022-05-29 05;1774.92;6434.25
2022-05-29 06;1857.74;6434.25
2022-05-29 07;1800.18;6434.25
2022-05-29 08;1561.01;6434.25
2022-05-29 09;1111.06;6434.25
2022-05-29 10;858;6434.25
2022-05-29 11;835.46;6434.25
2022-05-29 12;685.22;6434.25
2022-05-29 13;463.69;6434.25
2022-05-29 14;327.49;6434.25
2022-05-29 15;213.54;6434.25
2022-05-29 16;205.47;6434.25
2022-05-29 17;270.29;6434.25
2022-05-29 18;440.6;6434.25
2022-05-29 19;702.3;6434.25
2022-05-29 20;944.12;6434.25
2022-05-29 21;1538.79;6434.25
2022-05-29 22;1720.74;6434.25
2022-05-29 23;1272.45;6434.25
2022-05-30 00;812.34;6434.25
2022-05-30 01;1217.94;6434.25
2022-05-30 02;1325.43;6434.25
2022-05-30 03;801.03;6434.25
2022-05-30 04;473.06;6434.25
2022-05-30 05;372.87;6434.25
2022-05-30 06;436.67;6434.25
2022-05-30 07;484.5;6434.25
2022-05-30 08;472;6434.25
2022-05-30 09;374.15;6434.25
2022-05-30 10;505.45;6434.25
2022-05-30 11;832.16;6434.25
2022-05-30 12;999.18;6434.25
2022-05-30 13;1155.54;6434.25
2022-05-30 14;1284.99;6434.25
2022-05-30 15;1413.33;6434.25
2022-05-30 16;1645.88;6434.25
2022-05-30 17;1674.14;6434.25
2022-05-30 18;1708.43;6434.25
2022-05-30 19;1969.38;6434.25
2022-05-30 20;1801.71;6434.25
2022-05-30 21;1251.84;6434.25
2022-05-30 22;1079.04;6434.25
2022-05-30 23;912.67;6434.25
2022-05-31 00;778.47;6434.25
2022-05-31 01;681.38;6434.25
2022-05-31 02;571.64;6434.25
2022-05-31 03;412.27;6434.25
2022-05-31 04;259.72;6434.25
2022-05-31 05;159.4;6434.25
2022-05-31 06;108.61;6434.25
2022-05-31 07;78.14;6434.25
2022-05-31 08;58.71;6434.25
2022-05-31 09;50.15;6434.25
2022-05-31 10;56.26;6434.25
2022-05-31 11;105.51;6434.25
2022-05-31 12;155.48;6434.25
2022-05-31 13;211.81;6434.25
2022-05-31 14;333.69;6434.25
2022-05-31 15;500.64;6434.25
2022-05-31 16;621.56;6434.25
2022-05-31 17;688.61;6434.25
2022-05-31 18;751.63;6434.25
2022-05-31 19;742.82;6434.25
2022-05-31 20;729.88;6434.25
2022-05-31 21;703.38;6434.25
2022-05-31 22;574.91;6434.25
2022-05-31 23;550.21;6434.25
2022-06-01 00;618.69;6434.25
2022-06-01 01;507.7;6434.25
2022-06-01 02;435.68;6434.25
2022-06-01 03;478.08;6434.25
2022-06-01 04;522.3;6434.25
2022-06-01 05;569.76;6434.25
2022-06-01 06;582.16;6434.25
2022-06-01 07;628.56;6434.25
2022-06-01 08;747.56;6434.25
2022-06-01 09;687.22;6434.25
2022-06-01 10;801.2;6434.25
2022-06-01 11;1236.58;6434.25
2022-06-01 12;1910.75;6434.25
2022-06-01 13;2540.19;6434.25
2022-06-01 14;3110.25;6434.25
2022-06-01 15;3303.07;6434.25
2022-06-01 16;3284.81;6434.25
2022-06-01 17;3165.3;6434.25
2022-06-01 18;3299.78;6434.25
2022-06-01 19;3195.25;6434.25
2022-06-01 20;2747.56;6434.25
2022-06-01 21;2180.34;6434.25
2022-06-01 22;1085.04;6434.25
2022-06-01 23;551.56;6434.25
2022-06-02 00;320.84;6434.25
2022-06-02 01;220.06;6434.25
2022-06-02 02;127.49;6434.25
2022-06-02 03;98.99;6434.25
2022-06-02 04;78.23;6434.25
2022-06-02 05;57.45;6434.25
2022-06-02 06;56.08;6434.25
2022-06-02 07;90.13;6434.25
2022-06-02 08;147.67;6434.25
2022-06-02 09;187.95;6434.25
2022-06-02 10;228.83;6434.25
2022-06-02 11;415.41;6434.25
2022-06-02 12;895;6434.25
2022-06-02 13;1221.55;6434.25
2022-06-02 14;1439.07;6434.25
2022-06-02 15;1549.59;6434.25
2022-06-02 16;1497.21;6434.25
2022-06-02 17;1345.18;6434.25
2022-06-02 18;1155.44;6434.25
2022-06-02 19;1093.17;6434.25
2022-06-02 20;1060.42;6434.25
2022-06-02 21;1028.79;6434.25
2022-06-02 22;896.85;6434.25
2022-06-02 23;754.48;6434.25
2022-06-03 00;635.12;6434.25
2022-06-03 01;842.35;6434.25
2022-06-03 02;604.14;6434.25
2022-06-03 03;580.41;6434.25
2022-06-03 04;401.89;6434.25
2022-06-03 05;207.42;6434.25
2022-06-03 06;174.49;6434.25
2022-06-03 07;105.63;6434.25
2022-06-03 08;64.59;6434.25
2022-06-03 09;59.1;6434.25
2022-06-03 10;91.44;6434.25
2022-06-03 11;150.3;6434.25
2022-06-03 12;249.97;6434.25
2022-06-03 13;516.71;6434.25
2022-06-03 14;735.7;6434.25
2022-06-03 15;871.39;6434.25
2022-06-03 16;1008.9;6434.25
2022-06-03 17;1222.76;6434.25
2022-06-03 18;1336.25;6434.25
2022-06-03 19;1335.41;6434.25
2022-06-03 20;1441.52;6434.25
2022-06-03 21;1448.7;6434.25
2022-06-03 22;1367.46;6434.25
2022-06-03 23;1308.23;6434.25
2022-06-04 00;986.2;6434.25
2022-06-04 01;626.34;6434.25
2022-06-04 02;447.2;6434.25
2022-06-04 03;370.27;6434.25
2022-06-04 04;364.37;6434.25
2022-06-04 05;311.56;6434.25
2022-06-04 06;212.22;6434.25
2022-06-04 07;151.6;6434.25
2022-06-04 08;157.32;6434.25
2022-06-04 09;79.63;6434.25
2022-06-04 10;110.24;6434.25
2022-06-04 11;144.16;6434.25
2022-06-04 12;251.95;6434.25
2022-06-04 13;438.37;6434.25
2022-06-04 14;539.04;6434.25
2022-06-04 15;723.75;6434.25
2022-06-04 16;1194.87;6434.25
2022-06-04 17;1221.74;6434.25
2022-06-04 18;1665.68;6434.25
2022-06-04 19;1608.18;6434.25
2022-06-04 20;1798.17;6434.25
2022-06-04 21;1750.69;6434.25
2022-06-04 22;1218.36;6434.25
2022-06-04 23;1030.55;6107.89
2022-06-05 00;754.31;6037.09
2022-06-05 01;488.26;5998.66
2022-06-05 02;335.84;5991.02
2022-06-05 03;231.21;5986.04
2022-06-05 04;230.18;5986.55
2022-06-05 05;218.95;6434.25
2022-06-05 06;236.33;6434.25
2022-06-05 07;276.06;6434.25
2022-06-05 08;333.04;6434.25
2022-06-05 09;275.94;6434.25
2022-06-05 10;215.56;6434.25
2022-06-05 11;251.95;6434.25
2022-06-05 12;475.01;6434.25
2022-06-05 13;638.97;6434.25
2022-06-05 14;924.6;6434.25
2022-06-05 15;1091.3;6434.25
2022-06-05 16;1010.16;6434.25
2022-06-05 17;858.68;6434.25
2022-06-05 18;797.86;6434.25
2022-06-05 19;768.09;6434.25
2022-06-05 20;751.46;6434.25
2022-06-05 21;657.51;6434.25
2022-06-05 22;620.19;6434.25
2022-06-05 23;892.66;6434.25
2022-06-06 00;991.7;6434.25
2022-06-06 01;850.88;6434.25
2022-06-06 02;539.53;6434.25
2022-06-06 03;368.8;6434.25
2022-06-06 04;258.05;6434.25
2022-06-06 05;246.14;6434.25
2022-06-06 06;295.11;6434.25
2022-06-06 07;308.62;6434.25
2022-06-06 08;309.19;6434.25
2022-06-06 09;326.54;6434.25
2022-06-06 10;278.99;6434.25
2022-06-06 11;265.46;6434.25
2022-06-06 12;488.42;6434.25
2022-06-06 13;682.62;6434.25
2022-06-06 14;757.31;6434.25
2022-06-06 15;961.84;6434.25
2022-06-06 16;1172.98;6434.25
2022-06-06 17;1332.35;6292.73
2022-06-06 18;1528.96;6292.73
2022-06-06 19;1636.49;6292.73
